contract_id,client_id,client_name,product,start_date,end_date,annual_premium,status,city_postal,risk_zone,client_age,channel,csp,gender
CTR_011360,CLI_011360,Marie Laurent,Life,2024-12-16,2025-10-23,1654.92€,Suspended,Nantes_44000,Low,55.0,Phone,Employee,M
CTR_011361,CLI_011361,Jean Simon,Life,2024-03-09,2025-02-21,1423.16 euros,Expired,Marseille_13000,Medium,39.0,Broker,Manager,Male
CTR_011362,CLI_011362,Catherine Martin,Auto,2023-10-10,2024-11-04,594.80€,Cancelled,Nantes_44000,Low,40.0,Web,Self_employed,M
CTR_011363,CLI_011363,Marie Robert,Life,10-08-2023,2024-08-15,2154.69€,Cancelled,Nantes_44000,Low,61.0,Broker,Self_employed,
CTR_011364,CLI_011364,Sophie Dubois,Auto,2023-07-14,05/18/2024,679.34€,Expired,Bordeaux_33000,Medium,55.0,Web,Worker,Female
CTR_011365,CLI_011365,Pierre Leroy,Health,2023-07-08,2024-07-21,1422.74€,Cancelled,Nantes_44000,Low,50.0,Agency,Employee,Male
CTR_011366,CLI_011366,David Thomas,Auto,2023-03-25,27-04-2024,€647.60,Expired,Nantes_44000,Low,53.0,Agency,Self_employed,
CTR_011367,CLI_011367,Sophie Bertrand,Auto,2024-12-04,2025-11-19,642.38 EUR,Suspended,Dijon_21000,Low,32.0,Broker,Self_employed,Female
CTR_011368,CLI_011368,Catherine Dubois,Home,2025-09-15,10/15/2026,452.46€,Suspended,Marseille_13000,Medium,49.0,Phone,,Female
CTR_011369,CLI_011369,Christine David,Auto,2024-04-18,2025-04-11,1087.44€,Cancelled,Lyon_69000,High,63.0,Web,Manager,Male
CTR_011370,CLI_011370,Christine Durand,Home,2024-06-29,2025-07-18,€463.51,Cancelled,Toulouse_31000,Medium,49.0,Broker,,M
CTR_011371,CLI_011371,Nicolas Thomas,Auto,2024-03-29,2025-03-31,759.53€,Renewed,Nantes_44000,Low,53.0,Web,Self_employed,Female
CTR_011372,CLI_011372,Isabelle Simon,Life,2025-03-02,2026-03-05,1860.67€,Suspended,Bordeaux_33000,Medium,45.0,Agency,Worker,M
CTR_011373,CLI_011373,Christine Petit,Home,2025-08-31,2026-07-24,454.19€,Suspended,Marseille_13000,Medium,29.0,Broker,Employee,M
CTR_011374,CLI_011374,Catherine Bertrand,Auto,21/01/2025,2026-01-03,759.18€,Suspended,Bordeaux_33000,Medium,27.0,Phone,Worker,M
CTR_011375,CLI_011375,Olivier Martin,Life,2024-11-11,2025-11-10,€1598.75,Suspended,Dijon_21000,Low,40.0,Agency,Worker,F
CTR_011376,CLI_011376,Laurent Leroy,Auto,2024-08-08,2025-07-24,794.68€,Cancelled,Toulouse_31000,Medium,27.0,Phone,Employee,M
CTR_011377,CLI_011377,Nicolas Petit,Home,2023-04-09,2024-04-21,309.69€,Expired,Dijon_21000,Low,51.0,Agency,Manager,M
CTR_011378,CLI_011378,Catherine Moreau,Life,03/05/2023,2024-04-28,1440.69€,Cancelled,Dijon_21000,Low,35.0,Agency,Worker,
CTR_011379,CLI_011379,Isabelle Simon,Life,2025-06-06,2026-05-06,1963.52€,Active,Dijon_21000,Low,56.0,Phone,Self_employed,F
CTR_011380,CLI_011380,Pascal Thomas,Auto,2025-05-01,2026-05-02,823.74€,Suspended,Toulouse_31000,Medium,64.0,Web,Manager,M
CTR_011381,CLI_011381,Laurent Simon,Life,2023-11-10,2024-10-27,1486.90€,Cancelled,Marseille_13000,Medium,35.0,Agency,Manager,Male
CTR_011382,CLI_011382,Isabelle Garcia,Auto,05/07/2024,2025-06-20,678.03€,Expired,Nantes_44000,Low,31.0,Web,Worker,M
CTR_011383,CLI_011383,Laurent Martin,Auto,2023-07-18,2024-07-25,877.16€,Renewed,Toulouse_31000,Medium,24.0,Web,Unemployed,
CTR_011384,CLI_011384,Sophie Durand,Auto,2023-08-18,03-07-2024,1163.96€,Expired,Lyon_69000,High,31.0,Web,Self_employed,M
CTR_011385,CLI_011385,Pascal Robert,Auto,2024-07-20,2025-08-05,861.00 EUR,Renewed,Lyon_69000,High,65.0,Web,Manager,M
CTR_011386,CLI_011386,Nicolas Moreau,Health,2024-01-30,2025-01-17,1119.06€,Expired,Marseille_13000,Medium,24.0,Broker,Student,F
CTR_011387,CLI_011387,Sophie Robert,Life,2024-10-21,2025-11-07,2205.01€,Suspended,Nantes_44000,Low,55.0,Broker,Worker,
CTR_011388,CLI_011388,David Dubois,Home,28/04/2023,2024-04-20,336.93 EUR,Cancelled,Toulouse_31000,Medium,40.0,Web,Employee,M
CTR_011389,CLI_011389,Isabelle Leroy,Home,2025-09-06,2026-10-05,472.34€,Suspended,Marseille_13000,Medium,53.0,Web,Manager,Male
CTR_011390,CLI_011390,Isabelle Laurent,Auto,2023-07-20,2024-06-25,731.10€,Cancelled,Bordeaux_33000,Medium,37.0,Agency,Worker,F
CTR_011391,CLI_011391,David Bertrand,Auto,2023-07-19,2024-08-10,1177.18€,Renewed,Paris_75001,High,46.0,Phone,,Female
CTR_011392,CLI_011392,Isabelle Garcia,Home,2023-03-29,2024-04-06,506.37€,Renewed,Marseille_13000,Medium,,Web,Self_employed,F
CTR_011393,CLI_011393,David Laurent,Home,2023-02-08,2024-01-20,$503.75,Cancelled,Toulouse_31000,Medium,58.0,Broker,Employee,M
CTR_011394,CLI_011394,Olivier Durand,Home,2025-01-03,2026-02-18,602.09€,Suspended,Paris_75001,High,40.0,Web,Manager,Male
CTR_011395,CLI_011395,Marie Michel,Auto,2023-05-17,2024-05-02,$782.72,Renewed,Nantes_44000,Low,39.0,Broker,Manager,Female
CTR_011396,CLI_011396,Marie David,Health,2024-07-01,2025-06-21,1640.86€,Expired,Lyon_69000,High,59.0,Agency,Manager,F
CTR_011397,CLI_011397,Marie Thomas,Home,04/23/2024,2025-04-16,290.47€,Expired,Dijon_21000,Low,29.0,Broker,Employee,F
CTR_011398,CLI_011398,Marie Durand,Health,2025-08-02,2026-07-08,1327.80€,Active,Dijon_21000,Low,32.0,Broker,Employee,Male
CTR_011399,CLI_011399,Christine Simon,Home,2025-01-05,2026-01-01,410.35€,Suspended,Bordeaux_33000,Medium,54.0,Phone,Manager,F
CTR_011400,CLI_011400,Olivier Laurent,Life,2025-02-13,03/25/2026,2101.82 EUR,Active,Paris_75001,High,45.0,Agency,Manager,Female
CTR_011401,CLI_011401,Jean Bertrand,Home,2025-03-10,2026-03-31,518.03€,Active,Lyon_69000,High,46.0,Phone,Self_employed,
CTR_011402,CLI_011402,Nicolas Bertrand,Home,2024-03-17,04/02/2025,317.80€,Cancelled,Dijon_21000,Low,36.0,Phone,Manager,Male
CTR_011403,CLI_011403,Pierre Laurent,Auto,2025-07-09,2026-08-11,936,Active,Lyon_69000,High,40.0,Phone,Self_employed,Male
CTR_011404,CLI_011404,Jean Petit,Home,2025-08-10,2026-08-28,€508.06,Suspended,Paris_75001,High,21.0,Phone,Employee,Male
CTR_011405,CLI_011405,David Dubois,Auto,2024-05-13,2025-05-01,544.49€,Expired,Nantes_44000,Low,46.0,Broker,Manager,Male
CTR_011406,CLI_011406,Pascal Garcia,Health,2025-07-14,2026-07-24,1366.15€,Active,Paris_75001,High,28.0,Broker,Worker,Female
CTR_011407,CLI_011407,Isabelle Petit,Health,2024-12-23,2025-12-20,972.40€,Active,Bordeaux_33000,Medium,29.0,Broker,Manager,M
CTR_011408,CLI_011408,Sandrine Garcia,Auto,19-07-2024,2025-07-11,1080.51 euros,Renewed,Lyon_69000,High,29.0,Phone,,Male
CTR_011409,CLI_011409,Nicolas Robert,Home,2023-12-09,2024-12-09,522.24€,Renewed,Marseille_13000,Medium,34.0,Broker,Self_employed,
CTR_011410,CLI_011410,Isabelle Petit,Health,2025-05-14,2026-05-27,1280.19€,Suspended,Marseille_13000,Medium,21.0,Agency,Student,F
CTR_011411,CLI_011411,Olivier Dubois,Life,2025-07-09,2026-07-03,2000.91€,Active,Dijon_21000,Low,50.0,Phone,Manager,F
CTR_011412,CLI_011412,Jean Michel,Home,2023-05-09,2024-06-10,269.29€,Expired,Nantes_44000,Low,31.0,Web,Manager,F
CTR_011413,CLI_011413,Laurent David,Home,2024-02-19,2025-01-07,372.19 euros,Cancelled,Toulouse_31000,Medium,38.0,Agency,Manager,Female
CTR_011414,CLI_011414,Pierre Dubois,Home,2025-06-28,2026-06-21,271.50€,Active,Dijon_21000,Low,68.0,Broker,,
CTR_011415,CLI_011415,Christine Bertrand,Auto,02/09/2023,2024-10-25,683.79€,Cancelled,Bordeaux_33000,Medium,31.0,Broker,Self_employed,Female
CTR_011416,CLI_011416,Marie David,Life,2025-05-27,2026-06-02,1991.92€,Active,Toulouse_31000,Medium,47.0,Agency,Manager,Male
CTR_011417,CLI_011417,Nathalie Martin,Auto,14-09-2024,2025-10-16,712.51€,Suspended,Nantes_44000,Low,47.0,Agency,Worker,Male
CTR_011418,CLI_011418,Jean Garcia,Home,2025-05-02,2026-04-01,456.25€,Suspended,Lyon_69000,High,53.0,Agency,Manager,M
CTR_011419,CLI_011419,Pascal David,Auto,2024-02-07,2025-03-02,706.24€,Renewed,Nantes_44000,Low,38.0,Web,Employee,F
CTR_011420,CLI_011420,Pierre Simon,Life,2024-01-09,2025-02-09,2098.67€,Renewed,Nantes_44000,Low,49.0,Web,Self_employed,Male
CTR_011421,CLI_011421,Olivier Dubois,Life,2024-03-13,2025-03-12,2221.83 euros,Expired,Nantes_44000,Low,53.0,Agency,,
CTR_011422,CLI_011422,Nathalie Leroy,Life,2025-02-27,2026-02-18,1754.13€,Active,Toulouse_31000,Medium,40.0,Web,Manager,Female
CTR_011423,CLI_011423,Marie Bertrand,Home,2024-02-01,2024-12-24,333.00€,Renewed,Bordeaux_33000,Medium,48.0,Web,Employee,F
CTR_011424,CLI_011424,Catherine Simon,Life,2025-07-12,2026-08-13,€1673.10,Active,Bordeaux_33000,Medium,,Agency,Manager,
CTR_011425,CLI_011425,Pascal Laurent,Auto,03-05-2025,2026-04-04,737.79€,Active,Nantes_44000,Low,20.0,Web,Student,
CTR_011426,CLI_011426,Olivier Laurent,Life,2025-05-13,2026-05-31,1817.15€,Suspended,Nantes_44000,Low,55.0,Web,Worker,F
CTR_011427,CLI_011427,Pascal Garcia,Health,2025-06-25,2026-05-10,1871.79€,Suspended,Lyon_69000,High,52.0,Web,,F
CTR_011428,CLI_011428,Sophie Simon,Life,2025-05-05,2026-05-18,1809.63€,Suspended,Nantes_44000,Low,31.0,Web,Worker,Female
CTR_011429,CLI_011429,Laurent Robert,Auto,2023-06-05,2024-05-31,714,Renewed,Bordeaux_33000,Medium,47.0,Agency,Worker,Male
CTR_011430,CLI_011430,Pascal Martin,Life,2023-04-19,2024-04-27,2351.16 EUR,Cancelled,Lyon_69000,High,,Broker,Employee,
CTR_011431,CLI_011431,Sophie Petit,Home,2023-05-07,2024-04-02,$325.44,Cancelled,Nantes_44000,Low,48.0,Agency,Employee,Female
CTR_011432,CLI_011432,Sophie Leroy,Auto,2025-06-20,2026-08-18,1326.95€,Active,Paris_75001,High,58.0,Phone,Employee,Female
CTR_011433,CLI_011433,Marie Simon,Life,2024-07-07,2025-07-03,1280.60 EUR,Cancelled,Nantes_44000,Low,33.0,Phone,Worker,Female
CTR_011434,CLI_011434,Isabelle Michel,Health,2023-12-26,2024-12-06,960.65€,Expired,Marseille_13000,Medium,30.0,Broker,Self_employed,
CTR_011435,CLI_011435,Olivier Martin,Auto,2023-12-25,2024-12-07,1283.60€,Expired,Paris_75001,High,44.0,Phone,Worker,M
CTR_011436,CLI_011436,Jean Martin,Life,03/03/2023,2024-03-09,1911.45€,Renewed,Nantes_44000,Low,53.0,Agency,Self_employed,
CTR_011437,CLI_011437,Catherine Thomas,Auto,2023-09-25,2024-10-07,776.43€,Expired,Toulouse_31000,Medium,53.0,Broker,Manager,
CTR_011438,CLI_011438,Catherine Martin,Auto,2024-03-29,2025-03-15,1174,Expired,Paris_75001,High,38.0,Broker,Employee,Female
CTR_011439,CLI_011439,Olivier Durand,Home,2025-07-20,2026-08-21,372.07€,Suspended,Bordeaux_33000,Medium,69.0,Phone,,Male
CTR_011440,CLI_011440,Marie Garcia,Auto,2024-02-15,2025-02-14,1037.49€,Expired,Marseille_13000,Medium,34.0,Phone,Worker,Male
CTR_011441,CLI_011441,Jean Durand,Auto,17/01/2025,01/01/2026,967,Suspended,Marseille_13000,Medium,29.0,Phone,Worker,F
CTR_011442,CLI_011442,Nicolas Michel,Auto,2024-08-17,2025-09-03,509.90 euros,Expired,Dijon_21000,Low,38.0,Agency,,Female
CTR_011443,CLI_011443,Olivier Bertrand,Home,2025-03-27,2026-04-11,€422.05,Suspended,Bordeaux_33000,Medium,45.0,Broker,Worker,Male
CTR_011444,CLI_011444,Olivier Laurent,Auto,2024-08-25,2025-08-17,1255.47€,Renewed,Paris_75001,High,60.0,Agency,Worker,F
CTR_011445,CLI_011445,Catherine Petit,Auto,2023-08-11,2024-08-04,925.03€,Expired,Marseille_13000,Medium,38.0,Phone,Employee,Male
CTR_011446,CLI_011446,Nicolas Petit,Auto,12/17/2024,11/20/2025,663.62 EUR,Suspended,Nantes_44000,Low,42.0,Phone,Manager,M
CTR_011447,CLI_011447,David Thomas,Home,2025-01-14,2026-01-04,382.87€,Suspended,Toulouse_31000,Medium,34.0,Web,Worker,
CTR_011448,CLI_011448,Laurent Bertrand,Health,2025-03-19,2026-03-14,1435.14€,Active,Bordeaux_33000,Medium,40.0,Web,Self_employed,M
CTR_011449,CLI_011449,Nathalie Martin,Health,2024-01-04,2025-01-11,1340.90€,Expired,Nantes_44000,Low,31.0,Broker,Employee,
CTR_011450,CLI_011450,Sandrine Moreau,Home,2023-09-22,15/09/2024,491.99€,Expired,Lyon_69000,High,41.0,Phone,Worker,
CTR_011451,CLI_011451,David Leroy,Auto,2025-05-29,2026-04-23,808.35€,Suspended,Bordeaux_33000,Medium,,Web,Manager,M
CTR_011452,CLI_011452,Nicolas Robert,Auto,2024-06-01,2025-05-26,934.58€,Cancelled,Toulouse_31000,Medium,43.0,Broker,Worker,Male
CTR_011453,CLI_011453,David Bertrand,Auto,2023-09-19,2024-08-03,737.15€,Cancelled,Bordeaux_33000,Medium,26.0,Broker,Manager,Male
CTR_011454,CLI_011454,Nicolas Michel,Auto,2024-08-23,2025-09-19,673.60 EUR,Cancelled,Nantes_44000,Low,45.0,Broker,,Male
CTR_011455,CLI_011455,Nicolas Petit,Home,23-06-2024,2025-05-20,615.48 euros,Cancelled,Paris_75001,High,39.0,Web,Self_employed,
CTR_011456,CLI_011456,Pierre Martin,Home,2025-05-31,2026-05-22,275.30€,Active,Dijon_21000,Low,42.0,Web,Manager,
CTR_011457,CLI_011457,Laurent Durand,Auto,2024-11-26,2025-12-18,913.99€,Active,Lyon_69000,High,53.0,Broker,Worker,F
CTR_011458,CLI_011458,Pierre Moreau,Auto,2024-07-23,02-07-2025,689,Renewed,Nantes_44000,Low,74.0,Broker,,
CTR_011459,CLI_011459,Christine Durand,Home,2023-02-24,2024-02-21,297.70€,Expired,Nantes_44000,Low,18.0,Phone,Unemployed,
CTR_011460,CLI_011460,Pascal Durand,Home,2025-08-31,2026-09-25,365.10 EUR,Suspended,Marseille_13000,Medium,57.0,Broker,Self_employed,
CTR_011461,CLI_011461,Catherine Simon,Life,2025-08-02,2026-07-02,2307.58€,Active,Paris_75001,High,55.0,Agency,,Female
CTR_011462,CLI_011462,Isabelle Leroy,Life,2025-02-27,2026-04-09,2321.10 EUR,Suspended,Paris_75001,High,57.0,Agency,Manager,M
CTR_011463,CLI_011463,Christine Martin,Health,17/03/2025,2026-03-07,1399.00€,Suspended,Dijon_21000,Low,29.0,Agency,Employee,Male
CTR_011464,CLI_011464,Olivier Thomas,Auto,2024-08-31,09/15/2025,605.84€,Cancelled,Nantes_44000,Low,,Agency,Manager,Male
CTR_011465,CLI_011465,Marie Garcia,Auto,2025-04-06,2026-04-05,929.10€,Suspended,Marseille_13000,Medium,40.0,Agency,Worker,Female
CTR_011466,CLI_011466,Sandrine Petit,Auto,2023-05-09,2024-05-01,532.92€,Cancelled,Dijon_21000,Low,54.0,Agency,Self_employed,Male
CTR_011467,CLI_011467,Nathalie Garcia,Health,2024-09-10,16-08-2025,1418.80€,Renewed,Bordeaux_33000,Medium,37.0,Agency,Manager,M
CTR_011468,CLI_011468,Sandrine David,Life,2025-08-10,2026-07-27,2390.11€,Suspended,Toulouse_31000,Medium,55.0,Phone,Self_employed,F
CTR_011469,CLI_011469,Pierre Martin,Life,2025-01-10,2026-01-23,2393.09€,Active,Paris_75001,High,75.0,Phone,Retired,
CTR_011470,CLI_011470,Pierre Laurent,Home,2023-07-04,2024-07-13,543.87€,Cancelled,Lyon_69000,High,58.0,Broker,,F
CTR_011471,CLI_011471,Marie Robert,Home,2023-06-04,2024-05-31,395.38€,Expired,Bordeaux_33000,Medium,59.0,Phone,,
CTR_011472,CLI_011472,Laurent Bertrand,Home,2024-10-02,07-10-2025,396.87 euros,Suspended,Toulouse_31000,Medium,54.0,Agency,Self_employed,
CTR_011473,CLI_011473,Laurent Martin,Auto,09-07-2025,2026-07-22,$1158.70,Suspended,Marseille_13000,Medium,49.0,Phone,Employee,
CTR_011474,CLI_011474,Jean Michel,Life,2023-07-20,2024-07-24,1794.85€,Cancelled,Bordeaux_33000,Medium,39.0,Web,Worker,M
CTR_011475,CLI_011475,David Moreau,Auto,2023-01-20,2023-12-26,$990.99,Renewed,Marseille_13000,Medium,46.0,Broker,Worker,Female
CTR_011476,CLI_011476,Christine Leroy,Auto,2023-11-21,2024-12-23,1137.35€,Expired,Paris_75001,High,,Web,Manager,
CTR_011477,CLI_011477,Nicolas Garcia,Home,08/11/2025,2026-07-10,316,Suspended,Nantes_44000,Low,63.0,Agency,Employee,M
CTR_011478,CLI_011478,Sandrine Dubois,Auto,2025-07-27,2026-06-15,650.21€,Suspended,Nantes_44000,Low,42.0,Broker,Employee,Female
CTR_011479,CLI_011479,Marie Durand,Life,22/04/2023,22/03/2024,1499.23€,Cancelled,Bordeaux_33000,Medium,35.0,Agency,,
CTR_011480,CLI_011480,Sophie Thomas,Auto,2024-11-02,2025-10-13,524.98 EUR,Suspended,Dijon_21000,Low,34.0,Broker,Self_employed,M
CTR_011481,CLI_011481,Sophie Durand,Health,2023-01-15,2024-01-31,1977.28€,Renewed,Dijon_21000,Low,58.0,Phone,,M
CTR_011482,CLI_011482,Nicolas Michel,Home,2024-04-29,2025-05-21,478.22€,Cancelled,Lyon_69000,High,,Broker,Self_employed,
CTR_011483,CLI_011483,Marie Laurent,Home,2025-04-28,2026-04-30,556.96€,Suspended,Lyon_69000,High,48.0,Broker,Employee,
CTR_011484,CLI_011484,Olivier Thomas,Auto,2025-03-08,2026-04-01,966.64€,Active,Lyon_69000,High,33.0,Agency,Manager,M
CTR_011485,CLI_011485,Christine Martin,Auto,16/07/2023,2024-06-15,€584.30,Expired,Dijon_21000,Low,56.0,Agency,Self_employed,Female
CTR_011486,CLI_011486,Jean Thomas,Auto,2024-11-25,2025-12-27,$717.95,Suspended,Nantes_44000,Low,37.0,Web,Worker,Female
CTR_011487,CLI_011487,Pierre Durand,Auto,2024-10-25,2025-11-28,723.56€,Active,Nantes_44000,Low,41.0,Web,Worker,M
CTR_011488,CLI_011488,Catherine Bertrand,Auto,2025-07-08,2026-07-23,1001.47€,Suspended,Paris_75001,High,35.0,Phone,Self_employed,F
CTR_011489,CLI_011489,Christine Simon,Auto,2024-06-19,30-04-2025,1249.35€,Expired,Paris_75001,High,64.0,Web,Manager,Male
CTR_011490,CLI_011490,Sandrine Petit,Life,11-04-2024,2025-05-19,1878.04€,Expired,Marseille_13000,Medium,55.0,Web,Self_employed,M
CTR_011491,CLI_011491,Nicolas Simon,Auto,2023-04-26,2024-05-30,667.83€,Expired,Dijon_21000,Low,30.0,Agency,Self_employed,Female
CTR_011492,CLI_011492,Nathalie Dubois,Auto,2025-02-06,2026-03-14,656.32€,Suspended,Bordeaux_33000,Medium,46.0,Web,Self_employed,Female
CTR_011493,CLI_011493,Christine Simon,Life,2024-08-25,2025-09-19,2431.74€,Expired,Nantes_44000,Low,,Web,Worker,F
CTR_011494,CLI_011494,Laurent Petit,Auto,2024-09-14,2025-09-11,1003.74€,Expired,Lyon_69000,High,53.0,Agency,Worker,F
CTR_011495,CLI_011495,Pascal Durand,Home,2023-04-17,2024-04-16,376.73 EUR,Expired,Bordeaux_33000,Medium,40.0,Phone,,F
CTR_011496,CLI_011496,Pascal Michel,Auto,08/17/2023,11/08/2024,590.09€,Cancelled,Nantes_44000,Low,42.0,Phone,Employee,F
CTR_011497,CLI_011497,Jean Leroy,Life,2023-09-08,2024-10-22,2277.64€,Cancelled,Bordeaux_33000,Medium,57.0,Agency,Worker,Male
CTR_011498,CLI_011498,Nicolas Petit,Health,2023-06-13,2024-07-21,1869.98€,Cancelled,Lyon_69000,High,67.0,Web,Retired,Female
CTR_011499,CLI_011499,Nicolas David,Life,2023-06-11,2024-05-07,2153.23€,Cancelled,Bordeaux_33000,Medium,54.0,Phone,Self_employed,Female
CTR_011500,CLI_011500,Sandrine Martin,Home,2024-08-11,2025-09-04,545.57€,Cancelled,Paris_75001,High,,Agency,Worker,Male
CTR_011501,CLI_011501,David Garcia,Life,2024-04-21,2025-04-25,1592.75€,Renewed,Lyon_69000,High,48.0,Broker,Self_employed,M
CTR_011502,CLI_011502,Sandrine Michel,Auto,19-11-2023,2024-11-24,€543.17,Renewed,Dijon_21000,Low,49.0,Agency,Employee,F
CTR_011503,CLI_011503,Sophie Michel,Auto,2025-01-04,2026-03-01,693.96€,Suspended,Bordeaux_33000,Medium,56.0,Agency,Manager,F
CTR_011504,CLI_011504,Isabelle Garcia,Home,2024-04-30,2025-05-17,663.75€,Renewed,Paris_75001,High,31.0,Agency,Self_employed,Male
CTR_011505,CLI_011505,Christine Thomas,Home,10/05/2023,2024-10-03,635.39€,Cancelled,Paris_75001,High,41.0,Broker,Employee,
CTR_011506,CLI_011506,Jean Michel,Auto,2025-08-19,09/06/2026,764.30€,Active,Nantes_44000,Low,53.0,Web,Self_employed,Female
CTR_011507,CLI_011507,Marie Robert,Home,09/10/2024,2025-10-07,€464.01,Suspended,Lyon_69000,High,40.0,Web,Self_employed,M
CTR_011508,CLI_011508,Olivier Laurent,Home,2025-01-12,2026-01-22,300.53€,Active,Dijon_21000,Low,53.0,Phone,Worker,Male
CTR_011509,CLI_011509,David Garcia,Auto,2025-03-02,2026-01-10,$897.02,Active,Bordeaux_33000,Medium,46.0,Web,Manager,M
CTR_011510,CLI_011510,Jean Robert,Life,2024-10-04,2025-10-21,€1535.65,Renewed,Dijon_21000,Low,45.0,Web,Worker,Male
CTR_011511,CLI_011511,Olivier Bertrand,Home,09-03-2025,2026-02-02,307,Active,Nantes_44000,Low,54.0,Broker,Employee,
CTR_011512,CLI_011512,Pascal Michel,Health,2023-07-28,2024-07-24,1004.81€,Renewed,Bordeaux_33000,Medium,41.0,Phone,Employee,M
CTR_011513,CLI_011513,Laurent David,Home,2023-12-13,2024-11-06,253.60€,Expired,Dijon_21000,Low,70.0,Agency,Retired,M
CTR_011514,CLI_011514,Nathalie Petit,Home,2023-06-03,2024-06-09,346.70€,Cancelled,Nantes_44000,Low,40.0,Broker,Manager,F
CTR_011515,CLI_011515,Nathalie Martin,Auto,2024-04-22,2025-04-20,815.86€,Cancelled,Bordeaux_33000,Medium,,Web,Self_employed,M
CTR_011516,CLI_011516,Isabelle Martin,Home,2024-01-30,2025-01-24,716.93€,Cancelled,Paris_75001,High,54.0,Broker,Self_employed,M
CTR_011517,CLI_011517,Christine Leroy,Auto,2023-07-03,2024-05-15,654.24€,Cancelled,Nantes_44000,Low,44.0,Broker,Self_employed,Male
CTR_011518,CLI_011518,Olivier Laurent,Auto,2025-05-28,2026-05-15,613.20€,Active,Dijon_21000,Low,41.0,Web,,M
CTR_011519,CLI_011519,Christine Durand,Auto,2024-03-15,2025-03-21,828.10€,Cancelled,Bordeaux_33000,Medium,41.0,Broker,,F
CTR_011520,CLI_011520,Sophie Thomas,Auto,07/18/2023,2024-07-29,623.25€,Cancelled,Nantes_44000,Low,48.0,Agency,Manager,Female
CTR_011521,CLI_011521,Pascal Dubois,Auto,09/05/2024,2025-10-21,597.17€,Active,Dijon_21000,Low,40.0,Web,Manager,M
CTR_011522,CLI_011522,Christine Michel,Auto,2024-04-26,2025-04-21,802.96€,Expired,Bordeaux_33000,Medium,,Broker,Worker,Female
CTR_011523,CLI_011523,Isabelle Dubois,Auto,2024-05-07,2025-06-05,1408.55€,Renewed,Paris_75001,High,45.0,Broker,Employee,Female
CTR_011524,CLI_011524,Catherine Simon,Auto,2023-04-16,29/05/2024,723.33€,Expired,Nantes_44000,Low,21.0,Broker,Student,
CTR_011525,CLI_011525,Laurent Robert,Auto,10/19/2024,12/04/2025,646.64€,Suspended,Nantes_44000,Low,40.0,Phone,Employee,M
CTR_011526,CLI_011526,Sophie Dubois,Auto,2024-07-16,2025-09-06,1422.61€,Expired,Paris_75001,High,42.0,Phone,Employee,
CTR_011527,CLI_011527,Jean Bertrand,Auto,2023-04-05,2024-02-24,924.99 EUR,Cancelled,Lyon_69000,High,50.0,Broker,Worker,M
CTR_011528,CLI_011528,Sophie Leroy,Health,2025-04-21,2026-04-23,1345.24€,Suspended,Lyon_69000,High,38.0,Web,,
CTR_011529,CLI_011529,Jean Simon,Health,2023-12-18,2024-12-11,1867.11€,Expired,Paris_75001,High,62.0,Agency,Employee,Male
CTR_011530,CLI_011530,Olivier Martin,Auto,2024-05-19,2025-06-30,594.68€,Renewed,Bordeaux_33000,Medium,56.0,Broker,Manager,F
CTR_011531,CLI_011531,Marie Robert,Life,2024-08-26,2025-09-16,1754.50€,Expired,Nantes_44000,Low,59.0,Web,Manager,
CTR_011532,CLI_011532,Marie Garcia,Health,2024-09-11,2025-09-22,1836.83 euros,Suspended,Bordeaux_33000,Medium,60.0,Broker,Employee,Female
CTR_011533,CLI_011533,Catherine Garcia,Health,2024-11-19,2025-11-13,1230.04€,Active,Nantes_44000,Low,41.0,Agency,Worker,M
CTR_011534,CLI_011534,Marie Robert,Home,31-05-2024,14/05/2025,470.97€,Cancelled,Toulouse_31000,Medium,46.0,Web,Worker,
CTR_011535,CLI_011535,Christine Garcia,Auto,2023-01-19,2023-12-18,788.42€,Renewed,Marseille_13000,Medium,46.0,Phone,Self_employed,F
CTR_011536,CLI_011536,Pierre Leroy,Home,2023-04-07,2024-03-17,289.28€,Renewed,Dijon_21000,Low,,Broker,Employee,F
CTR_011537,CLI_011537,Olivier Simon,Life,16/12/2023,2025-01-01,1775.73€,Renewed,Toulouse_31000,Medium,33.0,Web,Worker,
CTR_011538,CLI_011538,Marie Thomas,Home,2023-05-17,2024-05-23,420.64€,Expired,Bordeaux_33000,Medium,53.0,Agency,Worker,Female
CTR_011539,CLI_011539,Jean Thomas,Life,2025-05-26,2026-04-13,1960.93€,Active,Lyon_69000,High,38.0,Phone,Self_employed,M
CTR_011540,CLI_011540,Sophie Laurent,Auto,2023-12-13,2025-01-12,857.86€,Expired,Bordeaux_33000,Medium,52.0,Agency,Worker,Female
CTR_011541,CLI_011541,David Leroy,Life,2023-10-07,2024-11-06,2009.12€,Expired,Marseille_13000,Medium,45.0,Broker,Manager,
CTR_011542,CLI_011542,Isabelle Laurent,Life,2025-05-07,2026-03-18,1699.72€,Suspended,Marseille_13000,Medium,39.0,Phone,Worker,Female
CTR_011543,CLI_011543,Sophie Dubois,Home,2024-06-07,13/04/2025,456.84€,Cancelled,Marseille_13000,Medium,60.0,Broker,Employee,
CTR_011544,CLI_011544,Isabelle Thomas,Life,2025-02-19,2026-01-23,1887.31€,Active,Nantes_44000,Low,,Phone,Manager,F
